method,step,lmax,step_label,function,coarse_pair,fine_pair,h_col,h_coarse,h_fine,E_coarse,E_fine,observed_order
tempest,-1,-1,tempest,smooth2,CS-r16_to_ICOD-r16,CS-r32_to_ICOD-r32,h_max,0.09045015681978345,0.04522507840989173,0.0033907349981703657,0.0016730681736574302,1.019101802331828
tempest,-1,-1,tempest,smooth2,CS-r32_to_ICOD-r32,CS-r64_to_ICOD-r64,h_max,0.04522507840989173,0.02261253920494578,0.0016730681736574302,0.0008288643268817111,1.0132883552407186
tempest,-1,-1,tempest,smooth2,CS-r64_to_ICOD-r64,CS-r128_to_ICOD-r128,h_max,0.02261253920494578,0.011306269602472774,0.0008288643268817111,0.00041254328899943893,1.0065904605036549
tempest,-1,-1,tempest,x,CS-r16_to_ICOD-r16,CS-r32_to_ICOD-r32,h_max,0.09045015681978345,0.04522507840989173,0.009928297247747471,0.004905661097953264,1.0170987392258422
tempest,-1,-1,tempest,x,CS-r32_to_ICOD-r32,CS-r64_to_ICOD-r64,h_max,0.04522507840989173,0.02261253920494578,0.004905661097953264,0.0024315348778412987,1.0125802846970555
tempest,-1,-1,tempest,x,CS-r64_to_ICOD-r64,CS-r128_to_ICOD-r128,h_max,0.02261253920494578,0.011306269602472774,0.0024315348778412987,0.0012100044341562118,1.0068549513075618
tempest,-1,-1,tempest,y,CS-r16_to_ICOD-r16,CS-r32_to_ICOD-r32,h_max,0.09045015681978345,0.04522507840989173,0.009979262630739763,0.004896073347475802,1.0273080475105159
tempest,-1,-1,tempest,y,CS-r32_to_ICOD-r32,CS-r64_to_ICOD-r64,h_max,0.04522507840989173,0.02261253920494578,0.004896073347475802,0.00242759556661664,1.0120970800120208
tempest,-1,-1,tempest,y,CS-r64_to_ICOD-r64,CS-r128_to_ICOD-r128,h_max,0.02261253920494578,0.011306269602472774,0.00242759556661664,0.0012103213178980702,1.0041379838499696
tempest,-1,-1,tempest,z,CS-r16_to_ICOD-r16,CS-r32_to_ICOD-r32,h_max,0.09045015681978345,0.04522507840989173,0.00984786118332717,0.004796652161505245,1.0377826020418857
tempest,-1,-1,tempest,z,CS-r32_to_ICOD-r32,CS-r64_to_ICOD-r64,h_max,0.04522507840989173,0.02261253920494578,0.004796652161505245,0.0023848352437120415,1.0081382223958415
tempest,-1,-1,tempest,z,CS-r64_to_ICOD-r64,CS-r128_to_ICOD-r128,h_max,0.02261253920494578,0.011306269602472774,0.0023848352437120415,0.001189446107279422,1.003599695075102
